1.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
1.00
0.98
1.00
1.00
0.98
0.84
0.84
1.00
1.00
0.97
1.00
1.00
1.00
1.00
0.97
1.00
1.00
1.00
1.00
0.98
1.00
0.97
0.98
0.97
1.00
0.98
1.00
1.00
0.98
1.00
0.95
0.98
1.00
0.93
1.00
1.00
0.98
1.00
1.00
1.00
1.00
0.95
1.00
1.00
1.00
1.00
0.95
1.00
1.00
1.00
1.00
0.95
1.00
1.00
1.00
1.00
