6.33
4.87
3.91
4.12
3.96
4.60
3.91
4.12
4.60
3.91
4.12
3.76
15.93
4.13
5.13
4.01
11.72
4.13
4.01
11.72
4.13
4.01
11.72
4.13
3.91
6.82
3.40
8.05
4.15
5.52
3.40
4.15
5.52
3.40
4.15
5.52
3.40
4.15
5.52
3.40
4.15
5.52
3.40
4.09
12.38
7.88
7.91
7.12
10.21
7.88
7.12
10.21
7.88
7.87
11.16
10.40
7.29
15.48
8.28
10.50
9.74
8.70
10.50
5.82
79.00
79.00
26.05
17.41
7.17
76.94
76.92
14.34
17.41
7.17
76.94
76.92
14.34
18.81
10.88
19.45
15.72
10.09
9.77
11.62
9.96
8.09
11.62
9.96
8.09
18.57
10.55
74.96
74.92
7.58
5.92
9.99
74.75
74.73
6.83
5.92
6.35
74.75
74.73
9.23
12.79
9.68
74.62
74.59
9.46
12.79
9.68
74.62
74.59
9.46
12.79
