1.00,1.00,2.98,1179648.00,1.00,1.00,2.51,1179648.00,1.00,1.00,3.27,1179648.00
1.00,1.00,4.50,4718592.00,1.00,1.00,6.25,4718592.00,1.00,1.00,3.37,4718592.00
1.00,1.00,3.17,4718592.00,1.00,1.00,2.77,4718592.00,1.00,1.00,2.77,4718592.00
